Water level ,Time,Date
-1.07,5:42:00 AM,7/6/2022
-1.14,5:48:00 AM,7/6/2022
-1.23,5:54:00 AM,7/6/2022
-1.32,6:00:00 AM,7/6/2022
-1.37,6:06:00 AM,7/6/2022
-1.45,6:12:00 AM,7/6/2022
-1.52,6:18:00 AM,7/6/2022
-1.62,6:24:00 AM,7/6/2022
-1.68,6:30:00 AM,7/6/2022
-1.72,6:36:00 AM,7/6/2022
-1.82,6:42:00 AM,7/6/2022
-1.86,6:48:00 AM,7/6/2022
-1.95,6:54:00 AM,7/6/2022
-2.02,7:00:00 AM,7/6/2022
-2.06,7:06:00 AM,7/6/2022
-2.12,7:12:00 AM,7/6/2022
-2.19,7:18:00 AM,7/6/2022
-2.2,7:24:00 AM,7/6/2022
-2.23,7:30:00 AM,7/6/2022
-2.24,7:36:00 AM,7/6/2022
-2.23,7:42:00 AM,7/6/2022
-2.24,7:48:00 AM,7/6/2022
-2.24,7:54:00 AM,7/6/2022
-2.21,8:00:00 AM,7/6/2022
-2.2,8:06:00 AM,7/6/2022
-2.2,8:12:00 AM,7/6/2022
-2.19,8:18:00 AM,7/6/2022
-2.22,8:24:00 AM,7/6/2022
-2.19,8:30:00 AM,7/6/2022
-2.13,8:36:00 AM,7/6/2022
-2.1,8:42:00 AM,7/6/2022
-2.07,8:48:00 AM,7/6/2022
-2.02,8:54:00 AM,7/6/2022
-2,9:00:00 AM,7/6/2022
-1.98,9:06:00 AM,7/6/2022
-1.89,9:12:00 AM,7/6/2022
-1.85,9:18:00 AM,7/6/2022
-1.72,9:24:00 AM,7/6/2022
-1.64,9:30:00 AM,7/6/2022
-1.56,9:36:00 AM,7/6/2022
-1.5,9:42:00 AM,7/6/2022
-1.52,9:48:00 AM,7/6/2022
-1.38,9:54:00 AM,7/6/2022
-1.34,10:00:00 AM,7/6/2022
-1.27,10:06:00 AM,7/6/2022
-1.29,10:12:00 AM,7/6/2022
-1.15,10:18:00 AM,7/6/2022
-1.11,10:24:00 AM,7/6/2022
-1.06,10:30:00 AM,7/6/2022
-1.01,10:36:00 AM,7/6/2022
-0.96,10:42:00 AM,7/6/2022
-1,10:48:00 AM,7/6/2022
-0.86,10:54:00 AM,7/6/2022
-0.76,11:00:00 AM,7/6/2022
-0.72,11:06:00 AM,7/6/2022
-0.65,11:12:00 AM,7/6/2022
-0.56,11:18:00 AM,7/6/2022
-0.46,11:24:00 AM,7/6/2022
-0.44,11:30:00 AM,7/6/2022
-0.31,11:36:00 AM,7/6/2022
-0.25,11:42:00 AM,7/6/2022
-0.17,11:48:00 AM,7/6/2022
-0.13,11:54:00 AM,7/6/2022
0,12:00:00 PM,7/6/2022
0.05,12:06:00 PM,7/6/2022
0.13,12:12:00 PM,7/6/2022
0.27,12:18:00 PM,7/6/2022
0.25,12:24:00 PM,7/6/2022
0.46,12:36:00 PM,7/6/2022
0.47,12:42:00 PM,7/6/2022
0.61,12:48:00 PM,7/6/2022
0.61,12:54:00 PM,7/6/2022
0.68,1:00:00 PM,7/6/2022
0.83,1:06:00 PM,7/6/2022
0.86,1:12:00 PM,7/6/2022
0.74,1:18:00 PM,7/6/2022
0.94,1:24:00 PM,7/6/2022
0.98,1:30:00 PM,7/6/2022
1.07,1:36:00 PM,7/6/2022
1.13,1:42:00 PM,7/6/2022
1.15,1:48:00 PM,7/6/2022
1.17,1:54:00 PM,7/6/2022
1.17,2:00:00 PM,7/6/2022
1.23,2:06:00 PM,7/6/2022
1.23,2:12:00 PM,7/6/2022
1.27,2:18:00 PM,7/6/2022
1.28,2:24:00 PM,7/6/2022
1.29,2:30:00 PM,7/6/2022
1.23,2:36:00 PM,7/6/2022
1.25,2:42:00 PM,7/6/2022
1.17,2:48:00 PM,7/6/2022
1.2,2:54:00 PM,7/6/2022
1.11,3:00:00 PM,7/6/2022
1.11,3:06:00 PM,7/6/2022
1.07,3:12:00 PM,7/6/2022
0.94,3:18:00 PM,7/6/2022
0.97,3:24:00 PM,7/6/2022
0.83,3:30:00 PM,7/6/2022
0.83,3:36:00 PM,7/6/2022
0.72,3:42:00 PM,7/6/2022
0.72,3:48:00 PM,7/6/2022
0.61,3:54:00 PM,7/6/2022
0.56,4:00:00 PM,7/6/2022
0.53,4:06:00 PM,7/6/2022
0.42,4:12:00 PM,7/6/2022
0.39,4:18:00 PM,7/6/2022
0.28,4:24:00 PM,7/6/2022
0.26,4:30:00 PM,7/6/2022
0.19,4:36:00 PM,7/6/2022
0.07,4:42:00 PM,7/6/2022
0.03,4:48:00 PM,7/6/2022
-0.04,4:54:00 PM,7/6/2022
-0.13,5:00:00 PM,7/6/2022
-0.18,5:06:00 PM,7/6/2022
-0.21,5:12:00 PM,7/6/2022
-0.33,5:18:00 PM,7/6/2022
-0.4,5:24:00 PM,7/6/2022
-0.46,5:30:00 PM,7/6/2022
-0.52,5:36:00 PM,7/6/2022
-0.56,5:42:00 PM,7/6/2022
-0.69,5:48:00 PM,7/6/2022
-0.75,5:54:00 PM,7/6/2022
-0.82,6:00:00 PM,7/6/2022
-0.89,6:06:00 PM,7/6/2022
-1.05,6:12:00 PM,7/6/2022
-1.07,6:18:00 PM,7/6/2022
-1.1,6:24:00 PM,7/6/2022
-1.16,6:30:00 PM,7/6/2022
-1.25,6:36:00 PM,7/6/2022
-1.35,6:42:00 PM,7/6/2022
-1.4,6:48:00 PM,7/6/2022
-1.43,6:54:00 PM,7/6/2022
-1.49,7:00:00 PM,7/6/2022
-1.58,7:06:00 PM,7/6/2022
-1.59,7:12:00 PM,7/6/2022
-1.65,7:18:00 PM,7/6/2022
-1.72,7:24:00 PM,7/6/2022
-1.69,7:30:00 PM,7/6/2022
-1.8,7:36:00 PM,7/6/2022
-1.8,7:42:00 PM,7/6/2022
-1.84,7:48:00 PM,7/6/2022
-1.89,7:54:00 PM,7/6/2022
-1.94,8:00:00 PM,7/6/2022
-1.93,8:06:00 PM,7/6/2022
-1.95,8:12:00 PM,7/6/2022
-1.9,8:18:00 PM,7/6/2022
-1.89,8:24:00 PM,7/6/2022
-1.9,8:30:00 PM,7/6/2022
-1.92,8:36:00 PM,7/6/2022
-1.91,8:42:00 PM,7/6/2022
-1.88,8:48:00 PM,7/6/2022
-1.86,8:54:00 PM,7/6/2022
-1.83,9:00:00 PM,7/6/2022
-1.8,9:06:00 PM,7/6/2022
-1.77,9:12:00 PM,7/6/2022
-1.66,9:18:00 PM,7/6/2022
-1.63,9:24:00 PM,7/6/2022
-1.55,9:36:00 PM,7/6/2022
-1.47,9:42:00 PM,7/6/2022
-1.47,9:48:00 PM,7/6/2022
-1.35,9:54:00 PM,7/6/2022
-1.27,10:00:00 PM,7/6/2022
-1.22,10:06:00 PM,7/6/2022
-1.16,10:12:00 PM,7/6/2022
-1.11,10:18:00 PM,7/6/2022
-1.1,10:24:00 PM,7/6/2022
-0.98,10:30:00 PM,7/6/2022
-0.93,10:36:00 PM,7/6/2022
-0.85,10:42:00 PM,7/6/2022
-0.82,10:48:00 PM,7/6/2022
-0.78,10:54:00 PM,7/6/2022
-0.72,11:00:00 PM,7/6/2022
-0.7,11:06:00 PM,7/6/2022
-0.61,11:12:00 PM,7/6/2022
-0.57,11:18:00 PM,7/6/2022
-0.49,11:24:00 PM,7/6/2022
-0.44,11:30:00 PM,7/6/2022
-0.34,11:36:00 PM,7/6/2022
-0.26,11:42:00 PM,7/6/2022
-0.19,11:48:00 PM,7/6/2022
-0.14,11:54:00 PM,7/6/2022
-0.09,12:00:00 AM,7/7/2022
-0.02,12:06:00 AM,7/7/2022
0.06,12:12:00 AM,7/7/2022
0.13,12:18:00 AM,7/7/2022
0.17,12:24:00 AM,7/7/2022
0.32,12:36:00 AM,7/7/2022
0.38,12:42:00 AM,7/7/2022
0.44,12:48:00 AM,7/7/2022
0.49,12:54:00 AM,7/7/2022
0.52,1:00:00 AM,7/7/2022
0.58,1:06:00 AM,7/7/2022
0.62,1:12:00 AM,7/7/2022
0.7,1:18:00 AM,7/7/2022
0.72,1:24:00 AM,7/7/2022
0.87,1:36:00 AM,7/7/2022
0.89,1:42:00 AM,7/7/2022
0.95,1:48:00 AM,7/7/2022
0.95,1:54:00 AM,7/7/2022
1.03,2:00:00 AM,7/7/2022
1.03,2:06:00 AM,7/7/2022
1.07,2:12:00 AM,7/7/2022
1.07,2:18:00 AM,7/7/2022
1.09,2:24:00 AM,7/7/2022
1.09,2:30:00 AM,7/7/2022
1.05,2:36:00 AM,7/7/2022
1.08,2:42:00 AM,7/7/2022
1.07,2:48:00 AM,7/7/2022
1.02,2:54:00 AM,7/7/2022
0.98,3:00:00 AM,7/7/2022
0.94,3:06:00 AM,7/7/2022
0.91,3:12:00 AM,7/7/2022
0.85,3:18:00 AM,7/7/2022
0.83,3:24:00 AM,7/7/2022
0.72,3:36:00 AM,7/7/2022
0.64,3:42:00 AM,7/7/2022
0.61,3:48:00 AM,7/7/2022
0.52,3:54:00 AM,7/7/2022
0.45,4:00:00 AM,7/7/2022
0.39,4:06:00 AM,7/7/2022
0.31,4:12:00 AM,7/7/2022
0.23,4:18:00 AM,7/7/2022
0.12,4:24:00 AM,7/7/2022
0.06,4:30:00 AM,7/7/2022
-0.01,4:36:00 AM,7/7/2022
-0.05,4:42:00 AM,7/7/2022
-0.12,4:48:00 AM,7/7/2022
-0.19,4:54:00 AM,7/7/2022
-0.29,5:00:00 AM,7/7/2022
-0.35,5:06:00 AM,7/7/2022
-0.41,5:12:00 AM,7/7/2022
-0.47,5:18:00 AM,7/7/2022
-0.55,5:24:00 AM,7/7/2022
-0.65,5:30:00 AM,7/7/2022
-0.73,5:36:00 AM,7/7/2022
-0.79,5:42:00 AM,7/7/2022
-0.92,5:48:00 AM,7/7/2022
-0.97,5:54:00 AM,7/7/2022
-1.07,6:00:00 AM,7/7/2022
-1.13,6:06:00 AM,7/7/2022
-1.2,6:12:00 AM,7/7/2022
-1.3,6:18:00 AM,7/7/2022
-1.36,6:24:00 AM,7/7/2022
-1.49,6:36:00 AM,7/7/2022
-1.55,6:42:00 AM,7/7/2022
-1.6,6:48:00 AM,7/7/2022
-1.68,6:54:00 AM,7/7/2022
-1.71,7:00:00 AM,7/7/2022
-1.76,7:06:00 AM,7/7/2022
-1.8,7:12:00 AM,7/7/2022
-1.82,7:18:00 AM,7/7/2022
-1.9,7:24:00 AM,7/7/2022
-1.95,7:30:00 AM,7/7/2022
-1.98,7:36:00 AM,7/7/2022
-2.05,7:42:00 AM,7/7/2022
-2.1,7:48:00 AM,7/7/2022
-2.13,7:54:00 AM,7/7/2022
-2.21,8:00:00 AM,7/7/2022
-2.22,8:06:00 AM,7/7/2022
-2.3,8:12:00 AM,7/7/2022
-2.34,8:18:00 AM,7/7/2022
-2.32,8:24:00 AM,7/7/2022
-2.4,8:36:00 AM,7/7/2022
-2.44,8:42:00 AM,7/7/2022
-2.47,8:48:00 AM,7/7/2022
-2.47,8:54:00 AM,7/7/2022
-2.54,9:00:00 AM,7/7/2022
-2.42,9:06:00 AM,7/7/2022
-2.39,9:12:00 AM,7/7/2022
-2.34,9:18:00 AM,7/7/2022
-2.28,9:24:00 AM,7/7/2022
-2.28,9:30:00 AM,7/7/2022
-2.21,9:36:00 AM,7/7/2022
-2.18,9:42:00 AM,7/7/2022
-2.19,9:48:00 AM,7/7/2022
-2.13,9:54:00 AM,7/7/2022
-2.08,10:00:00 AM,7/7/2022
-2.03,10:06:00 AM,7/7/2022
-1.97,10:12:00 AM,7/7/2022
-1.96,10:18:00 AM,7/7/2022
-1.83,10:24:00 AM,7/7/2022
-1.77,10:30:00 AM,7/7/2022
-1.69,10:36:00 AM,7/7/2022
-1.61,10:42:00 AM,7/7/2022
-1.54,10:48:00 AM,7/7/2022
-1.47,10:54:00 AM,7/7/2022
-1.39,11:00:00 AM,7/7/2022
-1.33,11:06:00 AM,7/7/2022
-1.25,11:12:00 AM,7/7/2022
-1.16,11:18:00 AM,7/7/2022
-1.11,11:24:00 AM,7/7/2022
-1.03,11:30:00 AM,7/7/2022
-0.95,11:36:00 AM,7/7/2022
-0.85,11:42:00 AM,7/7/2022
-0.77,11:48:00 AM,7/7/2022
-0.69,11:54:00 AM,7/7/2022
-0.6,12:00:00 PM,7/7/2022
-0.54,12:06:00 PM,7/7/2022
-0.43,12:12:00 PM,7/7/2022
-0.4,12:18:00 PM,7/7/2022
-0.31,12:24:00 PM,7/7/2022
-0.2,12:30:00 PM,7/7/2022
-0.17,12:36:00 PM,7/7/2022
-0.09,12:42:00 PM,7/7/2022
0,12:48:00 PM,7/7/2022
0.09,12:54:00 PM,7/7/2022
0.17,1:00:00 PM,7/7/2022
0.27,1:06:00 PM,7/7/2022
0.33,1:12:00 PM,7/7/2022
0.43,1:18:00 PM,7/7/2022
0.52,1:24:00 PM,7/7/2022
0.64,1:30:00 PM,7/7/2022
0.72,1:36:00 PM,7/7/2022
0.78,1:42:00 PM,7/7/2022
0.87,1:48:00 PM,7/7/2022
0.97,1:54:00 PM,7/7/2022
1.02,2:00:00 PM,7/7/2022
1.08,2:06:00 PM,7/7/2022
1.15,2:12:00 PM,7/7/2022
1.15,2:18:00 PM,7/7/2022
1.22,2:24:00 PM,7/7/2022
1.27,2:30:00 PM,7/7/2022
1.29,2:36:00 PM,7/7/2022
1.33,2:42:00 PM,7/7/2022
1.36,2:48:00 PM,7/7/2022
1.37,2:54:00 PM,7/7/2022
1.34,3:00:00 PM,7/7/2022
1.36,3:06:00 PM,7/7/2022
1.41,3:12:00 PM,7/7/2022
1.35,3:18:00 PM,7/7/2022
1.36,3:24:00 PM,7/7/2022
1.35,3:30:00 PM,7/7/2022
1.24,3:36:00 PM,7/7/2022
1.25,3:42:00 PM,7/7/2022
1.17,3:48:00 PM,7/7/2022
1.17,3:54:00 PM,7/7/2022
1.09,4:00:00 PM,7/7/2022
1.11,4:06:00 PM,7/7/2022
0.98,4:12:00 PM,7/7/2022
0.89,4:18:00 PM,7/7/2022
0.89,4:24:00 PM,7/7/2022
0.83,4:30:00 PM,7/7/2022
0.77,4:36:00 PM,7/7/2022
0.64,4:42:00 PM,7/7/2022
0.6,4:48:00 PM,7/7/2022
0.57,4:54:00 PM,7/7/2022
0.48,5:00:00 PM,7/7/2022
0.42,5:06:00 PM,7/7/2022
0.4,5:12:00 PM,7/7/2022
0.32,5:18:00 PM,7/7/2022
0.24,5:24:00 PM,7/7/2022
0.17,5:30:00 PM,7/7/2022
0.1,5:36:00 PM,7/7/2022
0.01,5:42:00 PM,7/7/2022
0.02,5:48:00 PM,7/7/2022
-0.03,5:54:00 PM,7/7/2022
-0.16,6:00:00 PM,7/7/2022
-0.13,6:06:00 PM,7/7/2022
-0.24,6:12:00 PM,7/7/2022
-0.31,6:18:00 PM,7/7/2022
-0.4,6:24:00 PM,7/7/2022
-0.47,6:36:00 PM,7/7/2022
-0.54,6:42:00 PM,7/7/2022
-0.67,6:48:00 PM,7/7/2022
-0.74,6:54:00 PM,7/7/2022
-0.81,7:00:00 PM,7/7/2022
-0.91,7:06:00 PM,7/7/2022
-0.93,7:12:00 PM,7/7/2022
-0.98,7:18:00 PM,7/7/2022
-1.08,7:24:00 PM,7/7/2022
-1.15,7:30:00 PM,7/7/2022
-1.2,7:36:00 PM,7/7/2022
-1.27,7:42:00 PM,7/7/2022
-1.39,7:48:00 PM,7/7/2022
-1.45,7:54:00 PM,7/7/2022
-1.5,8:00:00 PM,7/7/2022
-1.6,8:06:00 PM,7/7/2022
-1.64,8:12:00 PM,7/7/2022
-1.74,8:18:00 PM,7/7/2022
-1.77,8:24:00 PM,7/7/2022
-1.76,8:30:00 PM,7/7/2022
-1.78,8:36:00 PM,7/7/2022
-1.83,8:42:00 PM,7/7/2022
-1.88,8:48:00 PM,7/7/2022
-1.9,8:54:00 PM,7/7/2022
-1.97,9:00:00 PM,7/7/2022
-1.97,9:06:00 PM,7/7/2022
-2.04,9:12:00 PM,7/7/2022
-2.04,9:18:00 PM,7/7/2022
-2.12,9:24:00 PM,7/7/2022
-2.12,9:30:00 PM,7/7/2022
-2.13,9:36:00 PM,7/7/2022
-2.1,9:42:00 PM,7/7/2022
-2.05,9:48:00 PM,7/7/2022
-2.04,9:54:00 PM,7/7/2022
-2.05,10:00:00 PM,7/7/2022
-1.94,10:06:00 PM,7/7/2022
-1.89,10:12:00 PM,7/7/2022
-1.88,10:18:00 PM,7/7/2022
-1.81,10:24:00 PM,7/7/2022
-1.73,10:30:00 PM,7/7/2022
-1.68,10:36:00 PM,7/7/2022
-1.6,10:42:00 PM,7/7/2022
-1.54,10:48:00 PM,7/7/2022
-1.47,10:54:00 PM,7/7/2022
-1.37,11:00:00 PM,7/7/2022
-1.34,11:06:00 PM,7/7/2022
-1.28,11:12:00 PM,7/7/2022
-1.21,11:18:00 PM,7/7/2022
-1.19,11:24:00 PM,7/7/2022
-1.11,11:30:00 PM,7/7/2022
-1.03,11:36:00 PM,7/7/2022
-0.99,11:42:00 PM,7/7/2022
-0.95,11:48:00 PM,7/7/2022
-0.87,11:54:00 PM,7/7/2022
-0.83,12:00:00 AM,7/8/2022
-0.75,12:06:00 AM,7/8/2022
-0.69,12:12:00 AM,7/8/2022
-0.67,12:18:00 AM,7/8/2022
-0.56,12:24:00 AM,7/8/2022
-0.27,12:48:00 AM,7/8/2022
-0.2,12:54:00 AM,7/8/2022
-0.11,1:00:00 AM,7/8/2022
-0.02,1:06:00 AM,7/8/2022
0.06,1:12:00 AM,7/8/2022
0.11,1:18:00 AM,7/8/2022
0.19,1:24:00 AM,7/8/2022
0.26,1:36:00 AM,7/8/2022
0.33,1:42:00 AM,7/8/2022
0.39,1:48:00 AM,7/8/2022
0.41,1:54:00 AM,7/8/2022
0.49,2:00:00 AM,7/8/2022
0.5,2:06:00 AM,7/8/2022
0.56,2:12:00 AM,7/8/2022
0.6,2:18:00 AM,7/8/2022
0.63,2:24:00 AM,7/8/2022
0.7,2:36:00 AM,7/8/2022
0.73,2:42:00 AM,7/8/2022
0.78,2:48:00 AM,7/8/2022
0.78,2:54:00 AM,7/8/2022
0.8,3:00:00 AM,7/8/2022
0.8,3:06:00 AM,7/8/2022
0.8,3:12:00 AM,7/8/2022
0.81,3:18:00 AM,7/8/2022
0.81,3:24:00 AM,7/8/2022
0.79,3:30:00 AM,7/8/2022
0.76,3:36:00 AM,7/8/2022
0.77,3:42:00 AM,7/8/2022
0.73,3:48:00 AM,7/8/2022
0.66,3:54:00 AM,7/8/2022
0.66,4:00:00 AM,7/8/2022
0.63,4:06:00 AM,7/8/2022
0.56,4:12:00 AM,7/8/2022
0.52,4:18:00 AM,7/8/2022
0.49,4:24:00 AM,7/8/2022
0.41,4:30:00 AM,7/8/2022
0.36,4:36:00 AM,7/8/2022
0.32,4:42:00 AM,7/8/2022
0.26,4:48:00 AM,7/8/2022
0.21,4:54:00 AM,7/8/2022
0.15,5:00:00 AM,7/8/2022
0.09,5:06:00 AM,7/8/2022
0.03,5:12:00 AM,7/8/2022
-0.03,5:18:00 AM,7/8/2022
-0.09,5:24:00 AM,7/8/2022
-0.14,5:30:00 AM,7/8/2022
-0.17,5:36:00 AM,7/8/2022
-0.25,5:42:00 AM,7/8/2022
-0.34,5:48:00 AM,7/8/2022
-0.42,5:54:00 AM,7/8/2022
-0.49,6:00:00 AM,7/8/2022
-0.61,6:06:00 AM,7/8/2022
-0.69,6:12:00 AM,7/8/2022
-0.79,6:18:00 AM,7/8/2022
-0.88,6:24:00 AM,7/8/2022
-0.96,6:30:00 AM,7/8/2022
-1.09,6:36:00 AM,7/8/2022
-1.15,6:42:00 AM,7/8/2022
-1.23,6:48:00 AM,7/8/2022
-1.31,6:54:00 AM,7/8/2022
-1.41,7:00:00 AM,7/8/2022
-1.51,7:06:00 AM,7/8/2022
-1.56,7:12:00 AM,7/8/2022
-1.63,7:18:00 AM,7/8/2022
-1.7,7:24:00 AM,7/8/2022
-1.77,7:30:00 AM,7/8/2022
-1.8,7:36:00 AM,7/8/2022
-1.83,7:42:00 AM,7/8/2022
-1.83,7:48:00 AM,7/8/2022
-1.86,7:54:00 AM,7/8/2022
-1.9,8:00:00 AM,7/8/2022
-1.95,8:06:00 AM,7/8/2022
-2.02,8:12:00 AM,7/8/2022
-2.1,8:18:00 AM,7/8/2022
-2.18,8:24:00 AM,7/8/2022
-2.3,8:36:00 AM,7/8/2022
-2.33,8:42:00 AM,7/8/2022
-2.4,8:48:00 AM,7/8/2022
-2.46,8:54:00 AM,7/8/2022
-2.54,9:00:00 AM,7/8/2022
-2.55,9:06:00 AM,7/8/2022
-2.59,9:12:00 AM,7/8/2022
-2.61,9:18:00 AM,7/8/2022
-2.64,9:24:00 AM,7/8/2022
-2.68,9:30:00 AM,7/8/2022
-2.71,9:36:00 AM,7/8/2022
-2.74,9:42:00 AM,7/8/2022
-2.8,9:48:00 AM,7/8/2022
-2.82,9:54:00 AM,7/8/2022
-2.81,10:00:00 AM,7/8/2022
-2.75,10:06:00 AM,7/8/2022
-2.71,10:12:00 AM,7/8/2022
-2.62,10:18:00 AM,7/8/2022
-2.53,10:24:00 AM,7/8/2022
-2.49,10:30:00 AM,7/8/2022
-2.41,10:36:00 AM,7/8/2022
-2.28,10:42:00 AM,7/8/2022
-2.2,10:48:00 AM,7/8/2022
-2.16,10:54:00 AM,7/8/2022
-2.08,11:00:00 AM,7/8/2022
-2,11:06:00 AM,7/8/2022
-1.91,11:12:00 AM,7/8/2022
-1.85,11:18:00 AM,7/8/2022
-1.77,11:24:00 AM,7/8/2022
-1.63,11:36:00 AM,7/8/2022
-1.53,11:42:00 AM,7/8/2022
-1.49,11:48:00 AM,7/8/2022
-1.42,11:54:00 AM,7/8/2022
-1.32,12:00:00 PM,7/8/2022
-1.2,12:06:00 PM,7/8/2022
-1.15,12:12:00 PM,7/8/2022
-1.04,12:18:00 PM,7/8/2022
-0.91,12:24:00 PM,7/8/2022
-0.84,12:30:00 PM,7/8/2022
-0.78,12:36:00 PM,7/8/2022
-0.73,12:42:00 PM,7/8/2022
-0.62,12:48:00 PM,7/8/2022
-0.54,12:54:00 PM,7/8/2022
-0.45,1:00:00 PM,7/8/2022
-0.34,1:06:00 PM,7/8/2022
-0.28,1:12:00 PM,7/8/2022
-0.21,1:18:00 PM,7/8/2022
-0.15,1:24:00 PM,7/8/2022
-0.09,1:30:00 PM,7/8/2022
0.03,1:36:00 PM,7/8/2022
0.11,1:42:00 PM,7/8/2022
0.23,1:48:00 PM,7/8/2022
0.36,1:54:00 PM,7/8/2022
0.39,2:00:00 PM,7/8/2022
0.54,2:06:00 PM,7/8/2022
0.58,2:12:00 PM,7/8/2022
0.63,2:18:00 PM,7/8/2022
0.74,2:24:00 PM,7/8/2022
0.82,2:30:00 PM,7/8/2022
0.9,2:36:00 PM,7/8/2022
0.94,2:42:00 PM,7/8/2022
1.04,2:48:00 PM,7/8/2022
1.1,2:54:00 PM,7/8/2022
1.15,3:00:00 PM,7/8/2022
1.23,3:06:00 PM,7/8/2022
1.31,3:12:00 PM,7/8/2022
1.35,3:18:00 PM,7/8/2022
1.39,3:24:00 PM,7/8/2022
1.48,3:36:00 PM,7/8/2022
1.56,3:42:00 PM,7/8/2022
1.6,3:48:00 PM,7/8/2022
1.61,3:54:00 PM,7/8/2022
1.7,4:00:00 PM,7/8/2022
1.67,4:06:00 PM,7/8/2022
1.74,4:12:00 PM,7/8/2022
1.76,4:18:00 PM,7/8/2022
1.77,4:24:00 PM,7/8/2022
1.75,4:30:00 PM,7/8/2022
1.69,4:36:00 PM,7/8/2022
1.68,4:42:00 PM,7/8/2022
1.57,4:48:00 PM,7/8/2022
1.56,4:54:00 PM,7/8/2022
1.51,5:00:00 PM,7/8/2022
1.45,5:06:00 PM,7/8/2022
1.35,5:12:00 PM,7/8/2022
1.33,5:18:00 PM,7/8/2022
1.25,5:24:00 PM,7/8/2022
1.18,5:30:00 PM,7/8/2022
1.1,5:36:00 PM,7/8/2022
1.05,5:42:00 PM,7/8/2022
0.97,5:48:00 PM,7/8/2022
0.9,5:54:00 PM,7/8/2022
0.84,6:00:00 PM,7/8/2022
0.79,6:06:00 PM,7/8/2022
0.72,6:12:00 PM,7/8/2022
0.56,6:18:00 PM,7/8/2022
0.53,6:24:00 PM,7/8/2022
0.41,6:30:00 PM,7/8/2022
0.42,6:36:00 PM,7/8/2022
0.38,6:42:00 PM,7/8/2022
0.3,6:48:00 PM,7/8/2022
0.26,6:54:00 PM,7/8/2022
0.19,7:00:00 PM,7/8/2022
0.12,7:06:00 PM,7/8/2022
0.06,7:12:00 PM,7/8/2022
-0.03,7:18:00 PM,7/8/2022
-0.12,7:24:00 PM,7/8/2022
-0.18,7:30:00 PM,7/8/2022
-0.26,7:36:00 PM,7/8/2022
-0.31,7:42:00 PM,7/8/2022
-0.45,7:48:00 PM,7/8/2022
-0.47,7:54:00 PM,7/8/2022
-0.62,8:00:00 PM,7/8/2022
-0.67,8:06:00 PM,7/8/2022
-0.76,8:12:00 PM,7/8/2022
-0.83,8:18:00 PM,7/8/2022
-0.88,8:24:00 PM,7/8/2022
-1.03,8:30:00 PM,7/8/2022
-1.05,8:36:00 PM,7/8/2022
-1.13,8:42:00 PM,7/8/2022
-1.17,8:48:00 PM,7/8/2022
-1.28,8:54:00 PM,7/8/2022
-1.32,9:00:00 PM,7/8/2022
-1.45,9:06:00 PM,7/8/2022
-1.47,9:12:00 PM,7/8/2022
-1.54,9:18:00 PM,7/8/2022
-1.64,9:24:00 PM,7/8/2022
-1.7,9:30:00 PM,7/8/2022
-1.82,9:36:00 PM,7/8/2022
-1.88,9:42:00 PM,7/8/2022
-1.91,9:48:00 PM,7/8/2022
-1.98,9:54:00 PM,7/8/2022
-2.03,10:00:00 PM,7/8/2022
-2.06,10:06:00 PM,7/8/2022
-2.14,10:12:00 PM,7/8/2022
-2.12,10:18:00 PM,7/8/2022
-2.12,10:24:00 PM,7/8/2022
-2.15,10:30:00 PM,7/8/2022
-2.17,10:36:00 PM,7/8/2022
-2.14,10:42:00 PM,7/8/2022
-2.11,10:48:00 PM,7/8/2022
-2.07,10:54:00 PM,7/8/2022
-2.04,11:00:00 PM,7/8/2022
-2,11:06:00 PM,7/8/2022
-1.94,11:12:00 PM,7/8/2022
-1.87,11:18:00 PM,7/8/2022
-1.82,11:24:00 PM,7/8/2022
-1.68,11:36:00 PM,7/8/2022
-1.61,11:42:00 PM,7/8/2022
-1.53,11:48:00 PM,7/8/2022
-1.43,11:54:00 PM,7/8/2022
-1.34,12:00:00 AM,7/9/2022
-1.23,12:06:00 AM,7/9/2022
-1.23,12:12:00 AM,7/9/2022
-1.11,12:18:00 AM,7/9/2022
-1.02,12:24:00 AM,7/9/2022
-0.96,12:30:00 AM,7/9/2022
-0.89,12:36:00 AM,7/9/2022
-0.84,12:42:00 AM,7/9/2022
-0.79,12:48:00 AM,7/9/2022
-0.72,12:54:00 AM,7/9/2022
-0.7,1:00:00 AM,7/9/2022
-0.64,1:06:00 AM,7/9/2022
-0.58,1:12:00 AM,7/9/2022
-0.52,1:18:00 AM,7/9/2022
-0.45,1:24:00 AM,7/9/2022
-0.33,1:36:00 AM,7/9/2022
-0.25,1:42:00 AM,7/9/2022
-0.18,1:48:00 AM,7/9/2022
-0.1,1:54:00 AM,7/9/2022
-0.02,2:00:00 AM,7/9/2022
0.05,2:06:00 AM,7/9/2022
0.12,2:12:00 AM,7/9/2022
0.21,2:18:00 AM,7/9/2022
0.27,2:24:00 AM,7/9/2022
0.32,2:30:00 AM,7/9/2022
0.37,2:36:00 AM,7/9/2022
0.42,2:42:00 AM,7/9/2022
0.48,2:48:00 AM,7/9/2022
0.53,2:54:00 AM,7/9/2022
0.56,3:00:00 AM,7/9/2022
0.63,3:06:00 AM,7/9/2022
0.66,3:12:00 AM,7/9/2022
